NODE_ID,ARS-ID,정류소명,좌표X,좌표Y
110000666,11863,수락터미널,127.0541160752,37.6784660081
110900050,11865,노원여성개발센터,127.0794023338,37.6263786032
110900153,11866,상계2동주민센터,127.0683182811,37.6579732553
110900049,11867,온곡중학교,127.0654406115,37.6604069849
110900133,11868,청원고등학교후문,127.0619671056,37.6670507118
110900090,11869,화진연립,127.0608243826,37.6157910313
110900047,11874,석계역,127.0639395161,37.6154074675
110900046,11875,마들역,127.0573498462,37.6644568828
110900116,11879,수락리버시티3.4단지,127.052762,37.68712
110900045,11880,14단지상가,127.0596256199,37.669837266
110900044,11881,농협,127.0643087487,37.6166561525
110900043,11882,동일초등학교,127.0557863957,37.6643457691
110900042,11884,월계1동주민센터,127.063451105,37.619363316
110900041,11885,주공11단지성당,127.0534017276,37.6644033452
110900040,11886,건민약국앞,127.0719463538,37.6251269395
110900039,11887,상계주공14단지,127.0566990304,37.6706232815
110900038,11888,광운대역,127.0613447268,37.6231564018
110900037,11890,대아아파트,127.0711133705,37.6229426601
110900036,11893,대주아파트,127.0716316198,37.6213935318
110900035,11894,7호선수락산역,127.0560232417,37.6755590881
110900097,11897,대동아파트,127.0720023534,37.6205071165
110900033,11898,성원아파트,127.065537204,37.6603242236
110900032,11899,수락산디자인거리,127.0577193358,37.6749078085
110900095,11901,공릉초등학교,127.0725411765,37.6182943632
110900135,11902,보람1차후문,127.065889233,37.6621240898
110900031,11903,수락현대아파트,127.0595578314,37.6744334866
110900030,11904,하계실버센터,127.0650286527,37.633832383
110900029,11906,지에스마트,127.0661135807,37.6634113236
110900028,11907,벽산상가,127.0658930487,37.6354343437
110900027,11910,현대우성아파트,127.065356927,37.6366141793
110900025,11915,미도아파트앞,127.0608247037,37.6448018886
110900024,11916,상계현대3차아파트,127.0537375863,37.6706967402
110900125,11926,24시편의점,127.0707202324,37.6614400008
110900023,11927,원자력병원입구,127.0775206977,37.6274839368
110900022,11928,상원초등학교,127.0604880044,37.6679740549
110900021,11929,상원중학교,127.0579518404,37.6710713129
110900098,11930,대주아파트,127.0717444031,37.6212953126
110000679,11931,노원역8번출구,127.0595562874,37.6553945766
110900141,11933,서울과학기술대학교정문앞,127.0770406918,37.6303222928
110900139,11934,대학본부앞,127.0787022171,37.6321303197
110900138,11935,붕어방,127.077825958,37.6338530073
110900137,11936,대학본부앞,127.0785646015,37.6320592575
110900140,11937,서울과학기술대학교정문앞,127.077628662,37.6311428243
110900143,11938,중계그린아파트,127.0642035099,37.6406471232
110900142,11939,브라운스톤중계,127.0640590212,37.640511954
110000650,11990,당고개역,127.0797235596,37.6705831037
110000648,11992,동막골유원지,127.0866240714,37.6751024295
110000646,11994,상계3.4동주민센터,127.0831286192,37.6723373452
110000645,11995,상계3.4동주민센터,127.0831468223,37.672483355
110000644,11996,상계4동,127.0845840103,37.6737889414
110000643,11997,동막골유원지,127.0865667438,37.6752129875
111000001,12001,덕은교.은평차고지앞,126.8840730255,37.5895695291
111000002,12002,덕은교.은평차고지앞,126.8847748771,37.589156217
111000003,12003,수색교,126.8884987417,37.5857991519
111000004,12004,수색교,126.8899143082,37.5848199304
111000005,12005,수색역앞,126.8932467929,37.5832374271
111000006,12006,수색역앞,126.8940975735,37.5830106388
111000007,12007,디지털미디어시티역,126.9004602615,37.5789770583
111000008,12008,디지털미디어시티역,126.9013921383,37.5784735087
111000009,12009,은평뉴타운10단지,126.9150070518,37.6429320635
111000010,12010,은평뉴타운10단지,126.9133754298,37.6436460722
111000011,12011,구파발역입구,126.9170652635,37.6360171699
111000012,12012,구파발역입구,126.91685604,37.6372672567
111000013,12013,박석고개.신도고등학교,126.9193530043,37.6300344507
111000014,12014,박석고개.신도고등학교,126.9190975871,37.6308608462
111000926,12015,세명컴퓨터고등학교,126.9200383822,37.6242119373
111000925,12016,세명컴퓨터고등학교,126.9199076557,37.6252881227
111000928,12017,연신내역.연서시장,126.9218520037,37.618365831
111000927,12018,연신내역.연서시장,126.9208564337,37.6192824445
111000930,12019,동명여고.천주교불광동성당,126.925217095,37.6154864949
111000929,12020,동명여고.천주교불광동성당,126.9238915783,37.6161907377
111000932,12021,불광역3.6호선,126.928734812,37.6118724729
111000931,12022,불광역3.6호선,126.9280694392,37.6124030581
111000934,12023,불광역3호선.서울혁신파크,126.9317708967,37.6084499683
111000933,12024,불광역3호선.서울혁신파크,126.9308660648,37.609224659
111000936,12025,한전성서지사.북한산푸르지오,126.9344119919,37.6053791755
111000935,12026,한전성서지사.북한산푸르지오,126.9336293599,37.6061541377
111000938,12027,녹번역,126.935337451,37.6018661661
111000937,12028,녹번역,126.9349840117,37.6024266451
111000017,12103,불광역1번출구,126.9303624483,37.6100335746
111000018,12104,불광역3.6호선,126.9282811401,37.612428794
111000917,12105,동명여고,126.9242790648,37.6161001104
111000020,12106,연신내역,126.9220546022,37.6181314858
111000021,12107,선일하이츠빌라,126.9199273057,37.6226388827
111000023,12109,세명컴퓨터고등학교,126.9201646111,37.625756062
111000025,12111,구파발역2번출구,126.9188937698,37.6367612366
111001116,12112,구파발역.롯데몰,126.9188117374,37.6364209305
111001117,12113,구파발역.롯데몰,126.9187704525,37.6367879798
111000029,12117,박석고개,126.9199448057,37.6262497614
111000030,12118,신한은행갈현지점,126.9197864449,37.6238427088
111000031,12119,연신내역,126.922317,37.617577
111000032,12120,동명여고,126.9241163908,37.6160195864
111000033,12121,불광역3.6호선,126.9280217523,37.6124609778
111000034,12122,불광역4번출구,126.9301314491,37.610056752
111000037,12125,녹번역,126.9337167733,37.601066788
111000038,12126,은평구청,126.9303993691,37.6013751858
111000039,12127,은평세무서,126.9263450052,37.6013808496
111000040,12128,본서부병원,126.9237047472,37.6007971688
111000041,12129,신진과학기술고교.이마트은평점,126.9186139727,37.5996869649
111000042,12130,응암역신사오거리,126.9150219827,37.5989519799
111000043,12131,응암역신사오거리,126.9149652941,37.5988292361
111000044,12132,신진과학기술고교.이마트은평점,126.9186183354,37.599571144
111000045,12133,본서부병원,126.9235535905,37.6006263607
111000046,12134,은평세무서,126.9266264494,37.6012966302
111000047,12135,은평구청,126.9303114393,37.6012532493
111000049,12137,녹번초등학교.은평세무서,126.9261168705,37.6028163406
111000050,12138,역촌역.역촌오거리,126.9224347671,37.6069344055
111000051,12139,삼성타운,126.9209082861,37.6086686542
111000052,12140,구산역1번출구.예일여고,126.918127982,37.6107957476
111000053,12141,역촌중앙시장,126.9144981004,37.6127750605
111000054,12142,구산사거리,126.9124411305,37.6135002253
111000055,12143,선진운수종점,126.9103216652,37.6142602249
111000056,12144,선정중고등학교,126.9085332176,37.615587759
111000057,12145,806의무경찰대.우남아파트,126.9063659771,37.6179371645
111000058,12146,806의무경찰대.우남아파트,126.9059084865,37.6185563596
111000059,12147,선정중고등학교,126.9080861205,37.6158445208
111000060,12148,선진운수종점,126.9108134708,37.6139916762
111000061,12149,구산사거리,126.9126066525,37.6133602085
111000062,12150,역촌중앙시장,126.9143071968,37.6127497925
111000063,12151,구산역2번출구.예일여고,126.9178395499,37.6108610655
111000064,12152,하나은행역촌동지점,126.9201832931,37.6093457235
111000065,12153,역촌역.역촌오거리,126.9225420299,37.6066516657
111000066,12154,녹번초등학교.은평세무서,126.9251058815,37.6037119385
111000067,12155,응암초등학교,126.9210642165,37.5871540222
111000068,12156,은평문화예술정보학교,126.9189606266,37.5887660629
111000069,12157,응암오거리,126.9165173975,37.5907084528
111000070,12158,신사초등학교,126.9135279309,37.5931259751
111000071,12159,신사동고개사거리,126.9100623013,37.5957835188
111000072,12160,신사동고개사거리,126.9100520798,37.5956760488
111000073,12161,신사초등학교,126.9129632299,37.5934489258
111000074,12162,응암오거리,126.916247,37.590813
111000075,12163,은평문화예술정보학교,126.9185295611,37.5889396222
111000076,12164,응암초등학교,126.9203087148,37.5876287271
111000077,12165,대림시장,126.9166224285,37.5878166376
111000078,12166,대림시장,126.9169843799,37.5886922911
111000079,12167,응암역.신사오거리,126.9153658724,37.5979130449
111000080,12168,신흥시장,126.9147110522,37.5953775955
111000081,12169,새절역,126.9136048657,37.5911620802
111000082,12170,와산교,126.9127707003,37.5878788975
111000084,12172,증산종합시장.증산중학교입구,126.9063799875,37.5808469989
111000085,12173,증산종합시장.증산중학교입구,126.9063513385,37.5806156837
111000086,12174,증산역.증산동주민센터,126.9096280019,37.5837165148
111000087,12175,와산교,126.9130027216,37.5881064536
111000088,12176,새절역.숭실고입구,126.9138851714,37.591603838
111000089,12177,신흥시장,126.9148857872,37.5954033575
111000090,12178,응암역.신사오거리,126.9155885948,37.5981102176
111000091,12179,역촌초등학교,126.9159489191,37.6021736962
111000092,12180,역말사거리,126.9154610949,37.6061433571
111000093,12181,구산역2번출구.예일여고,126.916762211,37.6100150662
111000094,12182,구산역1번출구,126.917473734,37.6116655944
111000095,12183,대조동주민센터,126.917821606,37.6140827146
111000096,12184,연신내역.로데오거리,126.9199126013,37.617854665
111000097,12185,연서시장,126.9225929304,37.6192411815
111000098,12186,종로약국,126.9245778258,37.6204326057
111000099,12187,불광지구대,126.9267123794,37.6218084854
111000100,12188,북한산대창센시티아파트,126.9287252855,37.6248367316
111000101,12189,은평경찰서,126.9293412125,37.6276479934
111000102,12190,폭포동,126.9310176147,37.630701601
111000104,12192,신도중학교,126.9316713546,37.6333163494
111000107,12195,은평노인종합복지관.신도중학교,126.9315417225,37.6324606675
111000109,12197,폭포동.은평노인종합복지관,126.9311020568,37.6313647838
111000110,12198,은평경찰서,126.9292876186,37.628067847
111000111,12199,연신초등학교,126.9288413153,37.625615076
111000112,12200,불광지구대,126.9265716213,37.6218266007
111000113,12201,새장골유래비,126.9243905638,37.6205047887
111000114,12202,연서시장,126.9226087829,37.619549784
111000115,12203,연신내역.로데오거리,126.9197819339,37.6179617187
111000116,12204,은평연세병원,126.9177409601,37.6146554249
111000117,12205,구산역4번출구,126.9173678461,37.61210523
111000118,12206,구산역3번출구.예일여고,126.9169878166,37.6107347585
111000119,12207,역말사거리,126.9152877627,37.6062189861
111000120,12208,역촌초등학교,126.91571757,37.60280595
111000121,12209,응암역2번출구,126.9159655108,37.6004261514
111000122,12210,신사동고개.은평지역자활센터,126.9101594427,37.5984202069
111000123,12211,서울기독대학교입구,126.9103508016,37.6014385501
111000124,12212,시립서북병원세현교회앞,126.9105808668,37.6061524581
111000125,12213,구산중학교.구산교회,126.9109233854,37.6087249205
111000126,12214,구산동주민센터.구산치안센터,126.9112658548,37.6111998679
111000127,12215,구산동주민센터.구산치안센터,126.9113175591,37.6119951896
111000128,12216,구산중학교.구산교회,126.9108777885,37.6087987452
111000129,12217,시립서북병원세현교회앞,126.910509705,37.6060162302
111000130,12218,서울기독대학교입구,126.9103236469,37.602031078
111000131,12219,우남교통,126.9102154353,37.5997638904
111000132,12220,신사동고개.은평지역자활센터,126.910172,37.598976
111000133,12221,갈현1동주민센터,126.9169897007,37.6239639487
111000134,12222,한일탕,126.9184321524,37.6260657301
111000135,12223,한일탕,126.9186785274,37.6262037987
111000136,12224,갈현1동주민센터,126.9169870807,37.6232490394
111001121,12225,불광롯데캐슬아파트,126.9319888964,37.6130810051
111000138,12227,진관초교입구,126.9257929151,37.6469536295
111000150,12229,푸르지오625동앞.관음사입구,126.9284653366,37.6489312632
111000141,12230,삼천리골입구56사단북한산부대,126.9351255105,37.6502980221
111000142,12231,백화사,126.938935238,37.6535640842
111000143,12232,흥국사,126.9419275374,37.6568417979
111000144,12233,북한산성입구,126.9453567818,37.6581107092
111000145,12234,북한산성입구,126.9453480646,37.6581690149
111000146,12235,흥국사,126.9422470409,37.6571444734
111000147,12236,백화사,126.9390265448,37.653732172
111000148,12237,삼천리골입구56사단북한산부대,126.9333897527,37.6500524459
111000149,12238,진관초교관음사입구,126.9268234277,37.6478147216
111000140,12239,푸르지오618동앞.관음사입구,126.9292642806,37.649659669
111000151,12240,진관중고교약수사입구,126.9236715615,37.6457167494
111001132,12241,응암2동주민센터,126.9234381659,37.5959869419
111001131,12242,응암2동주민센터,126.9230315496,37.5955327263
111000153,12243,이마트.은평점,126.9183136912,37.6000139898
111000154,12244,서부경찰서,126.9206393358,37.6015946166
111000155,12245,해주드림빌APT,126.9219112355,37.6042148206
111000156,12246,역촌역.역촌오거리,126.9233963525,37.6069586926
111000157,12247,대조시장앞,126.9264463996,37.6087268317
111000158,12248,양광교회앞,126.9282577943,37.6084875564
111000159,12249,불광역.불광1동주민센터,126.9322409368,37.6091613585
111000160,12250,독박골.북한산래미안APT앞,126.9397679205,37.6105907687
111000161,12251,구기터널입구,126.9448023125,37.6104203053
111000162,12252,구기터널입구,126.9457603848,37.6106953075
111000163,12253,독박골.북한산래미안APT,126.9396225651,37.6106865221
111000164,12254,불광역.불광1동주민센터,126.9326504391,37.6094560683
111000165,12255,양광교회,126.9289231795,37.6084558768
111000166,12256,대조시장,126.9264415832,37.6088941401
111000167,12257,역촌오거리,126.9240164593,37.6075848121
111000168,12258,역촌역1번출구,126.9222675793,37.605211958
111000169,12259,서부경찰서,126.920506255,37.6016420295
111000170,12260,이마트.은평점,126.9180956577,37.6000862027
111000171,12261,응암1동주민센터,126.9268737939,37.600379939
111000172,12262,영락중학교입구,126.9242301673,37.5971685951
111000173,12263,시립은평병원,126.9230082796,37.5934703211
111000174,12264,백련산힐스테이트4차,126.922707725,37.5910854317
111000175,12265,충암고교앞.대주피오레아파트,126.9226254962,37.5868501796
111000176,12266,충암고교앞.대주피오레아파트,126.9229075491,37.5869606921
111000177,12267,백련산힐스테이트2차,126.9228428996,37.5903182418
111000178,12268,시립은평병원,126.923074779,37.5934507803
111000179,12269,영락중학교입구,126.924110507,37.5969376772
111000180,12270,응암1동주민센터,126.9269529902,37.6004132289
111000181,12271,한솔아파트입구선정중학교후문,126.913659348,37.6158282111
111000182,12272,갈현동미미아파트,126.9150929421,37.6182063618
111000183,12273,선일여고입구,126.915656222,37.6193647892
111000184,12274,갈현동성당앞,126.9165277862,37.6208174272
111000185,12275,갈현동성당앞,126.9164253963,37.6207496553
111000186,12276,선일여고입구,126.9153430826,37.6189892266
111000187,12277,갈현동미미아파트,126.9150336178,37.6181805569
111000188,12278,한솔아파트입구선정중학교후문,126.9138096873,37.6160387976
111000189,12279,불광역9번출구.불광초등학교,126.9301386903,37.6111355036
111000190,12280,불광대호아파트,126.9325587703,37.6147216345
111000191,12281,불광1동공동주차장앞,126.9329260847,37.6160596163
111000192,12282,불광1치안센터.독바위역,126.9331515965,37.6176010752
111000193,12283,수리초등학교입구,126.9327907364,37.618887521
111000194,12284,북한산수자인아파트,126.9316536619,37.6214925466
111000195,12285,불광중학교,126.9309635985,37.6227262831
111000196,12286,북한산대창센시티아파트,126.9299268567,37.6237231908
111000197,12287,북한산대창센시티아파트,126.929713227,37.6238674317
111000198,12288,불광중학교,126.9310927976,37.6225274517
111000199,12289,북한산수자인아파트,126.9316136428,37.6213412293
111000200,12290,수리초등학교입구,126.9326374959,37.6189663744
111000201,12291,불광1치안센터.독바위역,126.9330850985,37.6176072151
111000202,12292,불광1동공동주차장앞,126.9328596775,37.6160433375
111000203,12293,불광대호아파트,126.9321302378,37.6140609771
111000204,12294,불광초등학교,126.9309078421,37.6117462691
111001122,12295,신사동고개사거리,126.9103047869,37.5955971466
111001128,12296,백련산SK뷰아이파크아파트,126.9192582189,37.5960691196
111000213,12303,서부경찰서후문,126.922448712,37.6024268827
111000214,12304,신진과학기술고등학교,126.9205372294,37.5981053101
111000215,12305,응암시장,126.918085441,37.5943012058
111000217,12307,서서울농협본점,126.9180735613,37.5934527849
111000218,12308,신진과학기술고등학교,126.9205481253,37.5978814444
111000219,12309,서부경찰서후문,126.9225884696,37.6027418064
111000220,12310,디지털미디어시티역,126.9006580697,37.5790545066
111000221,12311,수색역,126.8964116407,37.5816649831
111000224,12314,덕은교.은평차고지앞,126.885532668,37.5885175591
111000225,12315,덕은교.은평차고지앞,126.8835629106,37.5900400664
111000226,12316,수색교,126.8888700802,37.5854881641
111000227,12317,수색119안전센터,126.8924922062,37.5835618633
111000228,12318,수색역,126.8974422436,37.5808751298
111000229,12319,디지털미디어시티역,126.9013202374,37.5782907891
111000230,12320,수색초등학교,126.8975749074,37.583958477
111000231,12321,수색대림아파트,126.9002168503,37.5858628556
111000232,12322,은평터널앞,126.9058361276,37.5916118553
111000233,12323,수색대림아파트,126.9003002769,37.5860774816
111000234,12324,수색초등학교,126.8977874112,37.5841611788
111000239,12329,새마을금고앞,126.9120915338,37.5889204021
111000240,12330,새마을금고앞,126.9124002634,37.5887980537
111000241,12331,미성아파트앞,126.9097274582,37.5901454224
111000242,12332,미성아파트앞,126.910243284,37.5897992132
111000243,12333,상신중학교앞,126.9060706532,37.5906212498
111000244,12334,상신중학교앞,126.9056251059,37.590679038
111000245,12335,숭실고입구,126.906164778,37.5918180086
111000246,12336,현대아파트앞,126.9080438663,37.5939403629
111000247,12337,현대아파트앞,126.9079904226,37.5939773056
111000248,12338,신사사거리,126.9089193537,37.5956994871
111000249,12339,신사사거리,126.9088605092,37.5957085415
111000250,12340,동명여고후문,126.9243431308,37.6133796523
111000251,12341,동명탕앞,126.9221120466,37.6113349802
111000253,12343,하나은행역촌동지점,126.9203928934,37.6083280656
111000255,12345,충북슈퍼앞,126.9183381556,37.606230338
111000257,12347,역촌동주민센터,126.9143523822,37.6057524871
111000260,12350,제각말5단지.은평뉴타운도서관,126.9355133741,37.6384187452
111000261,12351,제각말5단지.은평뉴타운도서관,126.9344741286,37.636712239
111000271,12361,연신초등학교,126.9290486422,37.626075336
111000274,12364,증산역.증산동주민센터,126.9093903565,37.5837098984
111000275,12365,연신초등학교.연신내성당,126.929052995,37.6267475735
111000276,12366,신사동고개,126.9108616951,37.5980469067
111000277,12367,시립서북병원,126.9104547505,37.6046846558
111000278,12368,신사동고개,126.9100029642,37.5977449118
111000291,12381,녹번역,126.9348037064,37.6008350591
111000298,12388,시립서북병원,126.9111252387,37.605520991
111000299,12390,구산동사거리,126.9121733694,37.6143081763
111000300,12391,구산동사거리,126.9120327487,37.6142441377
111000302,12393,역촌동성당,126.9116537085,37.6055592561
111000303,12394,역촌동성당,126.9125392975,37.6057086911
111000312,12406,호림아파트앞,126.9208505792,37.6091343114
111000315,12409,은평권역공영차고지,126.8843234222,37.5914082063
111000320,12415,응암정보도서관,126.9197355914,37.5864123826
111000321,12416,응암정보도서관,126.9201829019,37.5867523013
111000322,12417,서울중앙교회앞,126.9182024844,37.5852376659
111000323,12418,우성공인중개사,126.9189181577,37.5850505775
111000324,12419,응암오거리,126.9160910484,37.5909402055
111000325,12420,갈현노인복지센터,126.9171237476,37.6247410489
111000326,12421,녹번동대림JR아파트앞,126.9369775525,37.5992587287
111000327,12422,연서중학교입구,126.9121452018,37.5862918002
111000328,12423,연서중학교입구,126.9118362639,37.5861327861
111000329,12424,지축교앞,126.9177137704,37.6448147924
111000330,12425,지축교앞,126.9196091775,37.6448853684
111000331,12426,진관중고교약수사입구,126.9229280233,37.6452457554
111000332,12427,응암3동주민센터,126.9174125146,37.5912905674
111000334,12429,롯데캐슬823동앞,126.9217217166,37.6420709751
111000335,12430,진관중고교.약수사앞,126.9231400464,37.6434001879
111000918,12431,아이파크701동앞,126.9280603489,37.6460762367
111000337,12432,푸르지오621동앞,126.9305530852,37.6484572203
111000338,12433,진관초교앞,126.9292679406,37.646314309
111000339,12434,생태공원앞,126.9289610578,37.6440835064
111000340,12435,진관중고교.약수사앞,126.9242855938,37.6436629876
111000341,12436,래미안909동앞,126.9215757818,37.6411468011
111000342,12437,하나고.삼천사.진관사입구,126.9383464475,37.6418369898
111000344,12439,응암3동주민센터,126.9176433607,37.5916363127
111000345,12440,입곡삼거리,126.9364821462,37.6497389417
111000346,12441,입곡삼거리,126.937211784,37.6516049662
111000347,12442,아이파크709동앞,126.926694595,37.6448694389
111000350,12445,은진초교입구.은뜨락도서관,126.9206524994,37.630744013
111000351,12446,은진초교입구.은뜨락도서관,126.9209282325,37.6310063717
111000352,12447,은평구민체육센터앞,126.9225503059,37.6315069435
111000353,12448,은평구민체육센터앞,126.9230550081,37.6316485889
111000354,12449,신도초중교입구.한국고전번역원,126.9254991987,37.6315223273
111000355,12450,신도초중교입구.한국고전번역원,126.9269078205,37.6315773089
111000358,12453,아이파크714동앞,126.9262922171,37.6448934089
111000360,12455,푸르지오604동앞,126.9300469907,37.6477358798
111000361,12456,푸르지오614동앞,126.9314025466,37.6493274364
111000916,12457,아이파크708동앞,126.9268456686,37.6454105662
111000551,12458,진관동주민센터.은평우체국,126.9196121255,37.6345524448
111000550,12459,진관동주민센터.은평우체국,126.919842568,37.6346776361
111000549,12460,동부센트레빌324동앞,126.9245506281,37.6340729999
111000548,12461,두산위브253동앞,126.9228441042,37.6342165438
111000547,12462,동부센트레빌320동앞,126.9277706406,37.6340852985
111000546,12463,신도초교.은평메디텍고등학교,126.9291109589,37.6342071114
111000552,12464,하나고.삼천사.진관사입구,126.9381260181,37.6417526627
111000922,12465,두산위브205동앞,126.9262636193,37.6341938905
111000920,12466,래미안922동앞,126.9213999404,37.6438769385
111000921,12467,롯데캐슬820동앞,126.9214767022,37.6439920873
111001112,12469,진관공영차고지,126.9077635263,37.6465330919
111001113,12470,진관공영차고지,126.9080320933,37.646405068
111000924,12471,기자촌11단지앞,126.9326087808,37.6347050844
111000939,12472,수국사입구,126.9068547265,37.6169583396
111000940,12473,응암초교.백련산힐스테이트3차,126.9227710551,37.588787344
111000941,12474,신도초교.은평메디텍고등학교,126.9303837059,37.6340732665
111001120,12475,응암초교.백련산힐스테이트3차,126.922559802,37.588628444
111000943,12476,녹번센트레빌아파트,126.9258432408,37.5988331969
111000944,12477,녹번센트레빌아파트,126.9260282236,37.5991330199
111000945,12478,선진운수종점,126.9098812071,37.6144170844
111001111,12479,기자촌사거리,126.9320971364,37.6341348377
111001110,12480,갈현중앙시장,126.9185393292,37.623397193
111001109,12481,갈현중앙시장,126.9189712056,37.6233021491
111001123,12498,덕산중학교.씨티아파트,126.9045897066,37.6002242048
111001124,12499,덕산중학교.두산위브아파트,126.904649,37.600406
111900102,12500,대성중.고등학교,126.9113867274,37.6222565913
111900101,12501,시립은평병원.파크자이아파트,126.9224371829,37.5931672168
111900111,12502,경향파크아파트,126.9063186384,37.6097757508
111900058,12503,12번지건영아파트,126.9140229153,37.62907495
111900057,12504,상신초교.두산.한신아파트,126.9064719989,37.5996286571
111900100,12506,선일여고.빅데이터고,126.9127687427,37.6205236201
111900118,12507,신비로마트,126.9207153237,37.5935188466
111900099,12508,대동슈퍼,126.9068863376,37.6091356302
111900098,12509,미미슈퍼,126.9145083197,37.6287214791
111900097,12510,신사1동경로당,126.9065489925,37.6011065639
111900096,12511,미니마트,126.9131462857,37.6261536709
111900095,12512,미미아파트,126.9145921345,37.6193535633
111900119,12513,응암시장입구,126.9184036286,37.5938295947
111900094,12514,구산근린공원.GS편의점,126.9080664752,37.6077691989
111900093,12515,충남슈퍼,126.9152617115,37.6282117375
111900092,12516,라이프씨티후문.광성교회,126.9065376724,37.6019571388
111900091,12517,후레쉬유통,126.9150662897,37.6252664729
111900090,12518,갈현초교.로데오거리,126.9171615233,37.6183290687
111900089,12520,구산마트,126.909926552,37.6074427016
111900088,12521,신창슈퍼,126.9162321887,37.6275570684
111900087,12522,역촌센트레빌,126.9066651585,37.6036444661
111900086,12523,그린마트,126.9158695674,37.6246044348
111900112,12524,연신내역.물빛공원,126.9199863238,37.6179685028
111900085,12525,금호아파트,126.9215219664,37.5991796688
111900084,12526,엔에스아파트,126.9129620511,37.6074442034
111900083,12527,대한슈퍼,126.9170505854,37.6264935597
111900018,12528,천사원입구.서북병원,126.9073186549,37.6046928354
111900082,12529,갈현1동주민센터,126.9167666979,37.6236810057
111900080,12531,서부경찰서후문,126.9224690411,37.601159487
111900079,12532,미주아트빌,126.9144637639,37.6074012761
111900078,12533,한일탕,126.9181164969,37.6258641226
111900077,12534,GS편의점.제일영광교회,126.9090183419,37.603878571
111900103,12536,은평세무서,126.9266804361,37.6027252066
111900076,12538,동아문구,126.9172630195,37.6250468153
111900075,12539,역촌노인복지관,126.9111246739,37.6029735337
111900074,12540,불광보건소,126.9276968487,37.6212418026
111900104,12541,은평문화예술회관,126.9274615546,37.6037051597
111900122,12542,구산전철역,126.917791567,37.6108889917
111900073,12543,갈현1동주민센터,126.9169738948,37.6237942442
111900072,12544,역촌초등학교후문,126.9130968504,37.6021948633
111900071,12545,금강골드,126.9300451877,37.6220628878
111900070,12546,현대아파트,126.9288962204,37.6052635718
111900069,12547,삼성아파트후문,126.9212294327,37.6094886687
111900068,12548,우리들약국,126.9155746426,37.6023847109
111900067,12549,불광중학교,126.9315692876,37.6223417957
111900066,12550,삼거리,126.9308764433,37.6060629113
111900065,12551,동명탕,126.9222365767,37.6113856099
111900064,12553,갈현1동주민센터,126.9168364208,37.6238005189
111900063,12554,불광동팀수양관,126.9336891495,37.6226512874
111900105,12555,서울혁신파크,126.9333664441,37.6064800679
111900062,12556,동명여고후문,126.9244964589,37.6134480512
111900061,12558,그린마트,126.916089012,37.6245969164
111900060,12559,불광중학교,126.9315491891,37.6223919537
111900059,12560,녹번전철역,126.9352252229,37.6016322357
111900056,12561,대조동우체국,126.9265884508,37.6130748561
111900123,12562,하나은행역촌지점,126.9203345021,37.6082576595
111900055,12563,후레쉬유통,126.9153562285,37.6252660418
111900054,12564,금강골드,126.9299786426,37.6221756949
111900053,12566,불광전철역,126.9303908626,37.609762567
111900052,12567,갈헌1동주민센터,126.9171788189,37.6234722259
111900051,12568,미니마트,126.913382637,37.6260917947
111900050,12569,불광보건소,126.9277248057,37.6213521797
111900113,12571,양광교회앞,126.9288536399,37.6084692821
111900049,12572,갈현노인복지센터,126.9172998227,37.6250134491
111900048,12573,석광사,126.9117147555,37.6264955974
111900046,12577,한일탕,126.9181911114,37.6258006539
111900110,12581,연신내역.물빛공원,126.9197408237,37.6178988205
111900044,12582,서강스카이빌,126.9216512639,37.5996039549
111900043,12584,금원빌라,126.9182720646,37.6272821195
111900042,12585,갈현초교.로데오거리,126.9172164713,37.6184072225
111900040,12588,영진빌라,126.9173002559,37.6279821851
111900039,12589,미미아파트,126.9147007547,37.6194118774
111900038,12590,응암시장입구,126.9191202323,37.5936902295
111900036,12592,일진빌라,126.9166214065,37.6285929013
111900035,12593,선일여고.빅데이터고,126.9128795365,37.6205567454
111900034,12594,신비로마트,126.9203399756,37.5935266575
111900033,12595,미주아트빌,126.9148765845,37.6074797929
111900032,12596,미곡빌라,126.9157407704,37.6292012203
111900030,12598,시립은평병원.파크자이아파트,126.9226904524,37.5930197925
111900029,12599,엔에스아파트,126.9131554193,37.6075291535
111900028,12600,양지빌라,126.9149950659,37.6286531839
111900027,12603,구산마트,126.9100315401,37.6076867124
111900124,12612,하나은행역촌지점,126.9202920654,37.608287188
111900026,12615,구산근린공원.GS편의점,126.9085498791,37.6078865116
111900025,12623,은평마을,126.9072237817,37.6082029331
111900024,12627,대동슈퍼,126.9071106689,37.6091757121
111900023,12679,우리들약국,126.9155382824,37.6024707669
111900022,12682,역촌초등학교후문,126.9130689094,37.6023066228
111900021,12684,역촌노인복지관,126.9111169823,37.6030812
111900020,12685,GS편의점.제일영광교회,126.9090136679,37.6039843781
111900019,12705,천사원입구,126.9073603695,37.6047834765
111900017,12706,역촌센트레빌,126.9065354082,37.6036114888
111900016,12713,라이프씨티아파트후문.광성교회,126.906409618,37.601998656
111900015,12714,신사1동경로당,126.9064208548,37.6010561572
111000468,12723,은평공영차고지(가상),126.883162,37.591345
111900014,12725,연신내역6번출구,126.9206794623,37.6186848719
111900013,12727,상신초교.두산.한신아파트,126.9063520012,37.5996258649
111900012,12733,청구성심병원후문,126.9193849566,37.6203245124
111900010,12750,연갈현공판장후문,126.9190961835,37.6231949543
